 time            vo1             vo2             q               p1              p2             
 3.50664088e-05 -1.88129270e-01 -6.56401427e-01  6.50968522e-08  1.20000000e+00  0.00000000e+00 
 3.50691676e-05 -1.88129270e-01 -6.57467810e-01  6.50968522e-08  1.20000000e+00  0.00000000e+00 
 3.50720562e-05 -1.88129270e-01 -6.58441935e-01  6.50968522e-08  1.20000000e+00  0.00000000e+00 
 3.50750650e-05 -1.88129271e-01 -6.59321299e-01  6.50968519e-08  1.20000000e+00  0.00000000e+00 
 3.50782480e-05 -1.88129271e-01 -6.60121239e-01  6.50968524e-08  1.20000000e+00  0.00000000e+00 
 3.50815871e-05 -1.88129271e-01 -6.60836547e-01  6.50968520e-08  1.20000000e+00  0.00000000e+00 
 3.50851235e-05 -1.88129271e-01 -6.61476295e-01  6.50968524e-08  1.20000000e+00  0.00000000e+00 
 3.50888509e-05 -1.88129271e-01 -6.62039911e-01  6.50968521e-08  1.20000000e+00  0.00000000e+00 
 3.50928128e-05 -1.88129271e-01 -6.62535103e-01  6.50968523e-08  1.20000000e+00  0.00000000e+00 
 3.50970173e-05 -1.88129271e-01 -6.62964103e-01  6.50968522e-08  1.20000000e+00  0.00000000e+00 
 3.51015140e-05 -1.88129271e-01 -6.63333479e-01  6.50968522e-08  1.20000000e+00  0.00000000e+00 
 3.51063269e-05 -1.88129271e-01 -6.63646768e-01  6.50968522e-08  1.20000000e+00  0.00000000e+00 
 3.51115171e-05 -1.88129271e-01 -6.63909728e-01  6.50968522e-08  1.20000000e+00  0.00000000e+00 
 3.51171306e-05 -1.88129271e-01 -6.64126533e-01  6.50968522e-08  1.20000000e+00  0.00000000e+00 
 3.51232512e-05 -1.88129271e-01 -6.64302429e-01  6.50968521e-08  1.20000000e+00  0.00000000e+00 
 3.51299603e-05 -1.88129271e-01 -6.64441844e-01  6.50968521e-08  1.20000000e+00  0.00000000e+00 
 3.51373856e-05 -1.88129271e-01 -6.64549650e-01  6.50968523e-08  1.20000000e+00  0.00000000e+00 
 3.51456736e-05 -1.88129271e-01 -6.64630261e-01  6.50968521e-08  1.20000000e+00  0.00000000e+00 
 3.51550418e-05 -1.88129271e-01 -6.64688176e-01  6.50968520e-08  1.20000000e+00  0.00000000e+00 
 3.51650418e-05 -1.88129271e-01 -6.64725335e-01  6.50968522e-08  1.20000000e+00  0.00000000e+00 
 3.51750418e-05 -1.88129271e-01 -6.64746834e-01  6.50968522e-08  1.20000000e+00  0.00000000e+00 
 3.51850418e-05 -1.88129271e-01 -6.64759041e-01  6.50968522e-08  1.20000000e+00  0.00000000e+00 
 3.51950418e-05 -1.88129270e-01 -6.64765872e-01  6.50968521e-08  1.20000000e+00  0.00000000e+00 
 3.52050418e-05 -1.88129270e-01 -6.64769650e-01  6.50968521e-08  1.20000000e+00  0.00000000e+00 
 3.52150418e-05 -1.88129270e-01 -6.64771721e-01  6.50968523e-08  1.20000000e+00  0.00000000e+00 
 3.52250418e-05 -1.88129270e-01 -6.64772847e-01  6.50968520e-08  1.20000000e+00  0.00000000e+00 
 3.52350418e-05 -1.88129270e-01 -6.64773454e-01  6.50968523e-08  1.20000000e+00  0.00000000e+00 
 3.52450418e-05 -1.88129270e-01 -6.64773781e-01  6.50968520e-08  1.20000000e+00  0.00000000e+00 
 3.52550418e-05 -1.88129270e-01 -6.64773955e-01  6.50968522e-08  1.20000000e+00  0.00000000e+00 
 3.52650418e-05 -1.88129270e-01 -6.64774048e-01  6.50968522e-08  1.20000000e+00  0.00000000e+00 
 3.52750418e-05 -1.88129270e-01 -6.64774097e-01  6.50968522e-08  1.20000000e+00  0.00000000e+00 
 3.52850418e-05 -1.88129270e-01 -6.64774122e-01  6.50968521e-08  1.20000000e+00  0.00000000e+00 
 3.52950418e-05 -1.88129270e-01 -6.64774136e-01  6.50968521e-08  1.20000000e+00  0.00000000e+00 
 3.53050418e-05 -1.88129269e-01 -6.64774143e-01  6.50968523e-08  1.20000000e+00  0.00000000e+00 
 3.53150418e-05 -1.88129269e-01 -6.64774146e-01  6.50968520e-08  1.20000000e+00  0.00000000e+00 
 3.53250418e-05 -1.88129269e-01 -6.64774148e-01  6.50968520e-08  1.20000000e+00  0.00000000e+00 
 3.53350418e-05 -1.88129269e-01 -6.64774148e-01  6.50968522e-08  1.20000000e+00  0.00000000e+00 
 3.53450418e-05 -1.88129269e-01 -6.64774149e-01  6.50968522e-08  1.20000000e+00  0.00000000e+00 
 3.53550418e-05 -1.88129269e-01 -6.64774148e-01  6.50968522e-08  1.20000000e+00  0.00000000e+00 
 3.53650418e-05 -1.88129269e-01 -6.64774148e-01  6.50968521e-08  1.20000000e+00  0.00000000e+00 
 3.53750418e-05 -1.88129269e-01 -6.64774148e-01  6.50968521e-08  1.20000000e+00  0.00000000e+00 
 3.53850418e-05 -1.88129269e-01 -6.64774148e-01  6.50968521e-08  1.20000000e+00  0.00000000e+00 
 3.53950418e-05 -1.88129269e-01 -6.64774147e-01  6.50968520e-08  1.20000000e+00  0.00000000e+00 
 3.54050418e-05 -1.88129269e-01 -6.64774147e-01  6.50968523e-08  1.20000000e+00  0.00000000e+00 
 3.54150418e-05 -1.88129268e-01 -6.64774147e-01  6.50968522e-08  1.20000000e+00  0.00000000e+00 
 3.54250418e-05 -1.88129268e-01 -6.64774146e-01  6.50968519e-08  1.20000000e+00  0.00000000e+00 
 3.54350418e-05 -1.88129268e-01 -6.64774146e-01  6.50968522e-08  1.20000000e+00  0.00000000e+00 
 3.54450418e-05 -1.88129268e-01 -6.64774146e-01  6.50968519e-08  1.20000000e+00  0.00000000e+00 
 3.54550418e-05 -1.88129268e-01 -6.64774145e-01  6.50968521e-08  1.20000000e+00  0.00000000e+00 
 3.54650418e-05 -1.88129268e-01 -6.64774145e-01  6.50968523e-08  1.20000000e+00  0.00000000e+00 
 3.54750418e-05 -1.88129268e-01 -6.64774145e-01  6.50968521e-08  1.20000000e+00  0.00000000e+00 
 3.54850418e-05 -1.88129268e-01 -6.64774144e-01  6.50968523e-08  1.20000000e+00  0.00000000e+00 
 3.54950418e-05 -1.88129268e-01 -6.64774144e-01  6.50968520e-08  1.20000000e+00  0.00000000e+00 
 3.55001000e-05 -1.88129268e-01 -6.64774144e-01  6.50968522e-08  1.20000000e+00  0.00000000e+00 
 3.55001100e-05 -1.88129268e-01 -6.64774144e-01 -2.16233787e-05  1.08000000e+00  0.00000000e+00 
 3.55001300e-05 -1.88129268e-01 -6.64774144e-01  6.21650054e-06  8.40000000e-01  0.00000000e+00 
 3.55001348e-05 -1.88129268e-01 -6.64774144e-01  7.32932926e-06  7.82500000e-01  0.00000000e+00 
 3.55001432e-05 -1.88129268e-01 -6.64774144e-01  1.47883168e-05  6.81875000e-01  0.00000000e+00 
 3.55001525e-05 -1.88129268e-01 -6.64774144e-01  5.12911820e-05  5.70468750e-01  0.00000000e+00 
 3.55001608e-05 -1.88129268e-01 -6.64774144e-01  1.17630865e-04  4.70421440e-01  0.00000000e+00 
 3.55001695e-05 -1.88129268e-01 -6.64774144e-01  2.07895807e-04  3.66299281e-01  0.00000000e+00 
 3.55001796e-05 -1.88129268e-01 -6.64774144e-01  2.85141575e-04  2.45267943e-01  0.00000000e+00 
 3.55001903e-05 -1.88129268e-01 -6.64774144e-01  3.40015438e-04  1.16331700e-01  0.00000000e+00 
 3.55002000e-05 -1.88129268e-01 -6.64774144e-01  2.66722279e-04  0.00000000e+00  0.00000000e+00 
 3.55002010e-05 -1.88129268e-01 -6.64774144e-01  2.71365283e-04  0.00000000e+00  0.00000000e+00 
 3.55002029e-05 -1.88129268e-01 -6.64774144e-01  2.05417538e-04  0.00000000e+00  0.00000000e+00 
 3.55002067e-05 -1.88129268e-01 -6.64774144e-01 -9.40030409e-05  0.00000000e+00  0.00000000e+00 
 3.55002115e-05 -1.88129268e-01 -6.64774144e-01 -5.21778634e-04  0.00000000e+00  0.00000000e+00 
 3.55002173e-05 -1.88129268e-01 -6.64774144e-01 -9.14756155e-04  0.00000000e+00  0.00000000e+00 
 3.55002231e-05 -1.88129268e-01 -6.64774144e-01 -1.07084501e-03  0.00000000e+00  0.00000000e+00 
 3.55002288e-05 -1.88129268e-01 -6.64774144e-01 -1.05461987e-03  0.00000000e+00  0.00000000e+00 
 3.55002339e-05 -1.88129268e-01 -6.64774144e-01 -8.77073939e-04  0.00000000e+00  0.00000000e+00 
 3.55002380e-05 -1.88129268e-01 -6.64774144e-01 -6.59792575e-04  0.00000000e+00  0.00000000e+00 
 3.55002430e-05 -1.88129268e-01 -6.64774144e-01 -3.03979402e-04  0.00000000e+00  0.00000000e+00 
 3.55002482e-05 -1.88129268e-01 -6.64774144e-01  2.34827703e-04  0.00000000e+00  0.00000000e+00 
 3.55002529e-05 -1.88129268e-01 -6.64774144e-01  5.60371471e-04  0.00000000e+00  0.00000000e+00 
 3.55002575e-05 -1.88129268e-01 -6.64774144e-01  6.02909594e-04  0.00000000e+00  0.00000000e+00 
 3.55002633e-05 -1.88129268e-01 -6.64774144e-01  4.51288743e-04  0.00000000e+00  0.00000000e+00 
 3.55002695e-05 -1.88129268e-01 -6.64774144e-01  2.65968007e-04  0.00000000e+00  0.00000000e+00 
 3.55002780e-05 -1.88129267e-01 -6.64774144e-01  1.22170316e-04  0.00000000e+00  0.00000000e+00 
 3.55002889e-05 -1.88129267e-01 -6.64774144e-01  6.14888235e-05  0.00000000e+00  0.00000000e+00 
 3.55003032e-05 -1.88129267e-01 -6.64774144e-01  4.35529595e-05  0.00000000e+00  0.00000000e+00 
 3.55003217e-05 -1.88129267e-01 -6.64774144e-01  3.16764185e-05  0.00000000e+00  0.00000000e+00 
 3.55003470e-05 -1.88129267e-01 -6.64774144e-01  1.75380372e-05  0.00000000e+00  0.00000000e+00 
 3.55003850e-05 -1.88129267e-01 -6.64774144e-01  5.45555085e-06  0.00000000e+00  0.00000000e+00 
 3.55004544e-05 -1.88129267e-01 -6.64774144e-01 -1.60126350e-06  0.00000000e+00  0.00000000e+00 
 3.55005781e-05 -1.88129267e-01 -6.64774144e-01 -2.32386007e-06  0.00000000e+00  0.00000000e+00 
 3.55007602e-05 -1.88129267e-01 -6.64774144e-01 -7.00673427e-07  0.00000000e+00  0.00000000e+00 
 3.55011110e-05 -1.88129267e-01 -6.64774144e-01  1.48546283e-07  0.00000000e+00  0.00000000e+00 
 3.55018126e-05 -1.88129266e-01 -6.64774144e-01  1.35851307e-07  0.00000000e+00  0.00000000e+00 
 3.55032158e-05 -1.88129265e-01 -6.64774144e-01  6.79541512e-08  0.00000000e+00  0.00000000e+00 
 3.55051000e-05 -1.88129263e-01 -6.64774144e-01  6.40479923e-08  0.00000000e+00  3.68459332e-11 
 3.55051100e-05 -1.88129263e-01 -6.64774144e-01  1.25696244e-05  0.00000000e+00  1.20000000e-01 
 3.55051300e-05 -1.88129263e-01 -6.64774144e-01 -7.45568821e-06  0.00000000e+00  3.60000000e-01 
 3.55051348e-05 -1.88129263e-01 -6.64774144e-01 -9.20067185e-06  0.00000000e+00  4.17500000e-01 
 3.55051432e-05 -1.88129263e-01 -6.64774144e-01 -1.16414103e-05  0.00000000e+00  5.18125000e-01 
 3.55051488e-05 -1.88129263e-01 -6.64774144e-01 -1.84979425e-05  0.00000000e+00  5.85279803e-01 
 3.55051539e-05 -1.88122793e-01 -6.64774144e-01 -3.12531074e-05  0.00000000e+00  6.46319951e-01 
 3.55051592e-05 -1.88113884e-01 -6.64774144e-01 -5.15258240e-05  0.00000000e+00  7.10254809e-01 
 3.55051650e-05 -1.88103411e-01 -6.64774144e-01 -8.10339801e-05  0.00000000e+00  7.79817927e-01 
 3.55051731e-05 -1.88088458e-01 -6.64774144e-01 -1.20493123e-04  0.00000000e+00  8.76796862e-01 
 3.55051819e-05 -1.88071975e-01 -6.64774144e-01 -1.44274447e-04  0.00000000e+00  9.82768003e-01 
 3.55051905e-05 -1.88055927e-01 -6.64774144e-01 -1.64947335e-04  0.00000000e+00  1.08565936e+00 
 3.55051985e-05 -1.88040928e-01 -6.64774144e-01 -1.33104129e-04  0.00000000e+00  1.18176287e+00 
 3.55052000e-05 -1.88038082e-01 -6.64774144e-01 -1.03899528e-04  0.00000000e+00  1.20000000e+00 
 3.55052004e-05 -1.88037305e-01 -6.64774144e-01 -1.00310043e-04  0.00000000e+00  1.20000000e+00 
 3.55052012e-05 -1.88035752e-01 -6.64774144e-01 -8.32886303e-05  0.00000000e+00  1.20000000e+00 
 3.55052029e-05 -1.88032692e-01 -6.64774144e-01 -2.35330720e-06  0.00000000e+00  1.20000000e+00 
 3.55052048e-05 -1.88029133e-01 -6.64774144e-01  1.34001265e-04  0.00000000e+00  1.20000000e+00 
 3.55052086e-05 -1.88022016e-01 -6.64774144e-01  3.85080992e-04  0.00000000e+00  1.20000000e+00 
 3.55052140e-05 -1.88011937e-01 -6.64774144e-01  5.57468164e-04  0.00000000e+00  1.20000000e+00 
 3.55052201e-05 -1.88000486e-01 -6.64774144e-01  5.73638245e-04  0.00000000e+00  1.20000000e+00 
 3.55052259e-05 -1.87989532e-01 -6.64774144e-01  5.79722186e-04  0.00000000e+00  1.20000000e+00 
 3.55052304e-05 -1.87981185e-01 -6.64774144e-01  4.39195086e-04  0.00000000e+00  1.20000000e+00 
 3.55052358e-05 -1.87971111e-01 -6.64774144e-01  8.67462298e-05  0.00000000e+00  1.20000000e+00 
 3.55052408e-05 -1.87961815e-01 -6.64774144e-01 -2.40687467e-04  0.00000000e+00  1.20000000e+00 
 3.55052485e-05 -1.87947276e-01 -6.64774144e-01 -4.48923980e-04  0.00000000e+00  1.20000000e+00 
 3.55052548e-05 -1.87935603e-01 -6.64774144e-01 -3.83355384e-04  0.00000000e+00  1.20000000e+00 
 3.55052626e-05 -1.87920932e-01 -6.64774144e-01 -2.11492862e-04  0.00000000e+00  1.20000000e+00 
 3.55052700e-05 -1.87907236e-01 -6.64774144e-01 -7.90084558e-05  0.00000000e+00  1.20000000e+00 
 3.55052802e-05 -1.87888157e-01 -6.64774144e-01  1.27529839e-05  0.00000000e+00  1.20000000e+00 
 3.55052920e-05 -1.87866162e-01 -6.64774144e-01  3.71699011e-05  0.00000000e+00  1.20000000e+00 
 3.55053106e-05 -1.87831524e-01 -6.64774144e-01  2.60790176e-05  0.00000000e+00  1.20000000e+00 
 3.55053368e-05 -1.87782730e-01 -6.64774144e-01  6.81924738e-06  0.00000000e+00  1.20000000e+00 
 3.55053887e-05 -1.87686288e-01 -6.64774144e-01 -3.47900594e-06  0.00000000e+00  1.20000000e+00 
 3.55054539e-05 -1.87565453e-01 -6.64774144e-01 -2.16699208e-06  0.00000000e+00  1.20000000e+00 
 3.55055692e-05 -1.87352864e-01 -6.64774144e-01 -1.22492838e-07  0.00000000e+00  1.20000000e+00 
 3.55057233e-05 -1.87070450e-01 -6.64774144e-01  2.02473078e-07  0.00000000e+00  1.20000000e+00 
 3.55060317e-05 -1.86512098e-01 -6.64774144e-01  1.00415579e-07  0.00000000e+00  1.20000000e+00 
 3.55066483e-05 -1.85420777e-01 -6.64774144e-01  6.19115939e-08  0.00000000e+00  1.20000000e+00 
 3.55078816e-05 -1.83335624e-01 -6.64774144e-01  6.41568340e-08  0.00000000e+00  1.20000000e+00 
 3.55091343e-05 -1.81344467e-01 -6.64774144e-01  6.51035437e-08  0.00000000e+00  1.20000000e+00 
 3.55107971e-05 -1.78885874e-01 -6.64774144e-01  6.51069236e-08  0.00000000e+00  1.20000000e+00 
 3.55124590e-05 -1.76623989e-01 -6.64774144e-01  6.50969703e-08  0.00000000e+00  1.20000000e+00 
 3.55144363e-05 -1.74165586e-01 -6.64774144e-01  6.50967687e-08  0.00000000e+00  1.20000000e+00 
 3.55164532e-05 -1.71895988e-01 -6.64774144e-01  6.50968489e-08  0.00000000e+00  1.20000000e+00 
 3.55187498e-05 -1.69574873e-01 -6.64774144e-01  6.50968519e-08  0.00000000e+00  1.20000000e+00 
 3.55211280e-05 -1.67436152e-01 -6.64774144e-01  6.50968510e-08  0.00000000e+00  1.20000000e+00 
 3.55237732e-05 -1.65337415e-01 -6.64774144e-01  6.50968513e-08  0.00000000e+00  1.20000000e+00 
 3.55265316e-05 -1.63425340e-01 -6.64774144e-01  6.50968512e-08  0.00000000e+00  1.20000000e+00 
 3.55292456e-05 -1.61785734e-01 -6.64774144e-01  6.50968512e-08  0.00000000e+00  1.20000000e+00 
 3.55319897e-05 -1.60340536e-01 -6.64774144e-01  6.50968512e-08  0.00000000e+00  1.20000000e+00 
 3.55346784e-05 -1.59105712e-01 -6.64774144e-01  6.50968510e-08  0.00000000e+00  1.20000000e+00 
 3.55373896e-05 -1.58018897e-01 -6.64774144e-01  6.50968513e-08  0.00000000e+00  1.20000000e+00 
 3.55400692e-05 -1.57081159e-01 -6.64774144e-01  6.50968510e-08  0.00000000e+00  1.20000000e+00 
 3.55427687e-05 -1.56256151e-01 -6.64774144e-01  6.50968511e-08  0.00000000e+00  1.20000000e+00 
 3.55454493e-05 -1.55540752e-01 -6.64774144e-01  6.50968511e-08  0.00000000e+00  1.20000000e+00 
 3.55481435e-05 -1.54912736e-01 -6.64774144e-01  6.50968515e-08  0.00000000e+00  1.20000000e+00 
 3.55508575e-05 -1.54360640e-01 -6.64774144e-01  6.50968509e-08  0.00000000e+00  1.20000000e+00 
 3.55537514e-05 -1.53849181e-01 -6.64774144e-01  6.50968515e-08  0.00000000e+00  1.20000000e+00 
 3.55567339e-05 -1.53394337e-01 -6.64774144e-01  6.50968511e-08  0.00000000e+00  1.20000000e+00 
 3.55599220e-05 -1.52977799e-01 -6.64774144e-01  6.50968514e-08  0.00000000e+00  1.20000000e+00 
 3.55632333e-05 -1.52610254e-01 -6.64774144e-01  6.50968512e-08  0.00000000e+00  1.20000000e+00 
 3.55667652e-05 -1.52280040e-01 -6.64774144e-01  6.50968511e-08  0.00000000e+00  1.20000000e+00 
 3.55704620e-05 -1.51991780e-01 -6.64774144e-01  6.50968513e-08  0.00000000e+00  1.20000000e+00 
 3.55744115e-05 -1.51737592e-01 -6.64774144e-01  6.50968509e-08  0.00000000e+00  1.20000000e+00 
 3.55785822e-05 -1.51518716e-01 -6.64774144e-01  6.50968510e-08  0.00000000e+00  1.20000000e+00 
 3.55830585e-05 -1.51329694e-01 -6.64774144e-01  6.50968514e-08  0.00000000e+00  1.20000000e+00 
 3.55878321e-05 -1.51169984e-01 -6.64774144e-01  6.50968511e-08  0.00000000e+00  1.20000000e+00 
 3.55929916e-05 -1.51035563e-01 -6.64774144e-01  6.50968509e-08  0.00000000e+00  1.20000000e+00 
 3.55985563e-05 -1.50924951e-01 -6.64774144e-01  6.50968512e-08  0.00000000e+00  1.20000000e+00 
 3.56046316e-05 -1.50834951e-01 -6.64774144e-01  6.50968511e-08  0.00000000e+00  1.20000000e+00 
 3.56112757e-05 -1.50763631e-01 -6.64774144e-01  6.50968511e-08  0.00000000e+00  1.20000000e+00 
 3.56186329e-05 -1.50708287e-01 -6.64774144e-01  6.50968513e-08  0.00000000e+00  1.20000000e+00 
